Stop_ID,Binned_time,Binned_day,Pre_2019,Validation_Count_mean,Unvalidated_mean,NIMI,Visiting_score,Rel_Visiting_score,density,n_rows
7820002-1,2023-08-10 10:00:00,0,False,1.2,0.0,Ropka,3,0.1428571428571428,3,10
7820002-1,2023-08-28 10:00:00,0,False,1.4285714285714286,0.5,Ropka,3,0.1428571428571428,3,28
7820002-1,2023-08-28 12:00:00,0,False,1.1666666666666667,0.0,Ropka,3,0.1428571428571428,3,12
7820002-1,2023-09-27 12:00:00,0,False,2.1666666666666665,0.5,Ropka,3,0.1428571428571428,3,12
7820002-1,2023-09-28 18:00:00,0,False,2.125,1.0,Ropka,3,0.1428571428571428,3,24
7820002-1,2023-10-02 16:00:00,0,False,2.0,8.0,Ropka,3,0.1428571428571428,3,8
7820002-1,2023-11-23 08:00:00,0,False,2.6666666666666665,3.5,Ropka,3,0.1428571428571428,3,12
7820002-1,2023-11-23 10:00:00,0,False,1.4,2.5,Ropka,3,0.1428571428571428,3,20
7820002-1,2024-03-21 08:00:00,0,False,1.6666666666666667,1.0,Ropka,3,0.1428571428571428,3,6
7820002-1,2024-03-21 10:00:00,0,False,1.8,0.0,Ropka,3,0.1428571428571428,3,5
7820002-1,2024-03-21 12:00:00,0,False,2.2,1.0,Ropka,3,0.1428571428571428,3,5
7820002-1,2024-04-02 16:00:00,0,False,2.142857142857143,3.0,Ropka,3,0.1428571428571428,3,7
7820002-1,2024-04-25 16:00:00,0,False,1.8333333333333333,3.5,Ropka,3,0.1428571428571428,3,12
7820002-1,2024-05-24 16:00:00,0,False,1.5714285714285714,2.0,Ropka,3,0.1428571428571428,3,14
7820002-1,2024-06-04 20:00:00,0,False,1.2,4.25,Ropka,3,0.1428571428571428,3,20
7820002-1,2024-06-10 12:00:00,0,False,1.4,4.0,Ropka,3,0.1428571428571428,3,5
7820002-1,2024-06-10 14:00:00,0,False,2.0,0.0,Ropka,3,0.1428571428571428,3,4
7820002-1,2024-07-13 14:00:00,1,False,1.0,2.5,Ropka,3,0.1428571428571428,3,8
7820002-1,2024-08-08 10:00:00,0,False,1.3333333333333333,0.0,Ropka,3,0.1428571428571428,3,6
7820002-1,2024-08-08 12:00:00,0,False,1.25,3.0,Ropka,3,0.1428571428571428,3,4
7820002-1,2024-08-21 12:00:00,0,False,3.0,2.0,Ropka,3,0.1428571428571428,3,2
7820002-1,2024-08-21 14:00:00,0,False,2.0,9.0,Ropka,3,0.1428571428571428,3,3
7820002-1,2024-10-09 12:00:00,0,False,1.8333333333333333,0.0,Ropka,3,0.1428571428571428,3,6
7820003-1,2016-03-16 10:00:00,0,True,3.5714285714285716,5.0,Ropka,7,0.21875,3,14
7820003-1,2016-03-23 12:00:00,0,True,2.2857142857142856,3.0,Ropka,7,0.21875,3,14
7820003-1,2016-03-23 14:00:00,0,True,2.3333333333333335,1.0,Ropka,7,0.21875,3,75
7820003-1,2016-03-30 12:00:00,0,True,2.6666666666666665,1.25,Ropka,7,0.21875,3,48
7820003-1,2016-04-01 14:00:00,0,True,2.466666666666667,2.0,Ropka,7,0.21875,3,15
7820003-1,2016-04-04 14:00:00,0,True,2.5625,7.0,Ropka,7,0.21875,3,32
7820003-1,2016-04-04 16:00:00,0,True,2.4,0.5,Ropka,7,0.21875,3,90
7820003-1,2016-04-04 18:00:00,0,True,2.2857142857142856,1.0,Ropka,7,0.21875,3,14
7820003-1,2016-04-04 20:00:00,0,True,1.4,0.0,Ropka,7,0.21875,3,5
7820003-1,2016-04-07 14:00:00,0,True,2.6666666666666665,1.875,Ropka,7,0.21875,3,96
7820003-1,2016-04-07 16:00:00,0,True,1.3529411764705883,0.5,Ropka,7,0.21875,3,68
7820003-1,2016-04-08 12:00:00,0,True,2.5384615384615383,1.0,Ropka,7,0.21875,3,13
7820003-1,2016-04-11 10:00:00,0,True,3.727272727272727,0.0,Ropka,7,0.21875,3,11
7820003-1,2016-04-11 14:00:00,0,True,2.7142857142857144,2.0,Ropka,7,0.21875,3,70
7820003-1,2016-04-11 16:00:00,0,True,2.6153846153846154,2.0,Ropka,7,0.21875,3,13
7820003-1,2016-04-13 12:00:00,0,True,2.5833333333333335,1.5,Ropka,7,0.21875,3,24
7820003-1,2016-04-17 10:00:00,1,True,2.75,1.0,Ropka,7,0.21875,3,8
7820003-1,2016-04-17 12:00:00,1,True,1.4444444444444444,0.0,Ropka,7,0.21875,3,9
7820003-1,2016-04-20 14:00:00,0,True,3.0,1.5,Ropka,7,0.21875,3,128
7820003-1,2016-04-20 16:00:00,0,True,2.642857142857143,2.0,Ropka,7,0.21875,3,14
7820003-1,2016-04-21 14:00:00,0,True,2.0,0.5,Ropka,7,0.21875,3,48
7820003-1,2016-04-25 12:00:00,0,True,2.5,0.4,Ropka,7,0.21875,3,70
7820003-1,2016-04-28 10:00:00,0,True,3.090909090909091,0.3333333333333333,Ropka,7,0.21875,3,33
7820003-1,2016-05-04 10:00:00,0,True,2.6923076923076925,0.6666666666666666,Ropka,7,0.21875,3,39
7820003-1,2016-05-12 16:00:00,0,True,1.6875,0.5,Ropka,7,0.21875,3,32
7820003-1,2016-05-17 14:00:00,0,True,2.388888888888889,0.0,Ropka,7,0.21875,3,18
7820003-1,2016-05-23 08:00:00,0,True,2.3333333333333335,0.8571428571428571,Ropka,7,0.21875,3,147
7820003-1,2016-05-24 12:00:00,0,True,2.9,1.0,Ropka,7,0.21875,3,10
7820003-1,2016-05-30 08:00:00,0,True,3.1666666666666665,1.1666666666666667,Ropka,7,0.21875,3,108
7820003-1,2016-05-30 10:00:00,0,True,4.4,0.6666666666666666,Ropka,7,0.21875,3,30
7820003-1,2016-06-02 10:00:00,0,True,4.1,0.0,Ropka,7,0.21875,3,10
7820003-1,2016-06-08 14:00:00,0,True,3.1,0.0,Ropka,7,0.21875,3,50
7820003-1,2016-06-17 14:00:00,0,True,3.0,1.0,Ropka,7,0.21875,3,10
7820003-1,2016-06-30 16:00:00,0,True,2.111111111111111,0.25,Ropka,7,0.21875,3,36
7820003-1,2016-07-18 20:00:00,0,True,1.4,1.2,Ropka,7,0.21875,3,25
7820003-1,2016-07-28 20:00:00,0,True,2.2,0.0,Ropka,7,0.21875,3,5
7820003-1,2016-08-03 18:00:00,0,True,1.9,0.0,Ropka,7,0.21875,3,10
7820003-1,2016-08-03 20:00:00,0,True,1.6,0.0,Ropka,7,0.21875,3,5
7820003-1,2016-09-01 14:00:00,0,True,3.375,3.0,Ropka,7,0.21875,3,16
7820003-1,2016-09-01 16:00:00,0,True,1.6153846153846154,6.0,Ropka,7,0.21875,3,39
7820003-1,2016-09-10 12:00:00,1,True,4.888888888888889,1.2,Ropka,7,0.21875,3,45
7820003-1,2016-09-15 12:00:00,0,True,2.923076923076923,0.42857142857142855,Ropka,7,0.21875,3,91
7820003-1,2016-10-10 14:00:00,0,True,2.7777777777777777,4.0,Ropka,7,0.21875,3,18
7820003-1,2016-10-10 16:00:00,0,True,4.3125,2.0,Ropka,7,0.21875,3,16
