Number_entering_buses,Stop_ID,Binned_time_x,y_pred,y_prob,Score,stop_lat,stop_lon,geometry,NIMI_left,Time,index_right,NIMI_right,NIMI
28,7820015-1,2025-12-11 12:00:00,0,0.1222552,3.4231455624103546,58.36950908,26.76754256,POINT (26.76754256 58.36950908),Annelinna,12:00:00,14.0,Annelinna,
28,7820015-1,2025-12-11 14:00:00,0,0.12409028,3.47452774643898,58.36950908,26.76754256,POINT (26.76754256 58.36950908),Annelinna,14:00:00,14.0,Annelinna,
29,7820015-1,2025-12-11 16:00:00,0,0.12409028,3.598618023097515,58.36950908,26.76754256,POINT (26.76754256 58.36950908),Annelinna,16:00:00,14.0,Annelinna,
35,7820015-1,2025-12-11 18:00:00,0,0.121174835,4.241119213402271,58.36950908,26.76754256,POINT (26.76754256 58.36950908),Annelinna,18:00:00,14.0,Annelinna,
23,7820015-1,2025-12-11 20:00:00,0,0.12111117,2.785556897521019,58.36950908,26.76754256,POINT (26.76754256 58.36950908),Annelinna,20:00:00,14.0,Annelinna,
17,7820015-1,2025-12-11 22:00:00,0,0.12111117,2.0588898807764053,58.36950908,26.76754256,POINT (26.76754256 58.36950908),Annelinna,22:00:00,14.0,Annelinna,
4,7820015-1,2025-12-12 00:00:00,0,0.12111117,0.48444467782974243,58.36950908,26.76754256,POINT (26.76754256 58.36950908),Annelinna,00:00:00,14.0,Annelinna,
8,7820016-1,2025-12-11 06:00:00,0,0.11976734,0.9581387042999268,58.37849016,26.77600422,POINT (26.77600422 58.37849016),Annelinna,06:00:00,14.0,Annelinna,
10,7820016-1,2025-12-11 08:00:00,0,0.11976734,1.1976733803749084,58.37849016,26.77600422,POINT (26.77600422 58.37849016),Annelinna,08:00:00,14.0,Annelinna,
10,7820016-1,2025-12-11 10:00:00,0,0.11956226,1.1956226080656052,58.37849016,26.77600422,POINT (26.77600422 58.37849016),Annelinna,10:00:00,14.0,Annelinna,
9,7820016-1,2025-12-11 12:00:00,0,0.11971015,1.0773913264274597,58.37849016,26.77600422,POINT (26.77600422 58.37849016),Annelinna,12:00:00,14.0,Annelinna,
10,7820016-1,2025-12-11 14:00:00,0,0.12129993,1.2129992991685867,58.37849016,26.77600422,POINT (26.77600422 58.37849016),Annelinna,14:00:00,14.0,Annelinna,
10,7820016-1,2025-12-11 16:00:00,0,0.12129993,1.2129992991685867,58.37849016,26.77600422,POINT (26.77600422 58.37849016),Annelinna,16:00:00,14.0,Annelinna,
10,7820016-1,2025-12-11 18:00:00,0,0.120194845,1.2019484490156174,58.37849016,26.77600422,POINT (26.77600422 58.37849016),Annelinna,18:00:00,14.0,Annelinna,
9,7820016-1,2025-12-11 20:00:00,0,0.12022756,1.0820480436086655,58.37849016,26.77600422,POINT (26.77600422 58.37849016),Annelinna,20:00:00,14.0,Annelinna,
9,7820017-1,2025-12-11 08:00:00,0,0.121463366,1.0931702926754951,58.37675489,26.77791425,POINT (26.77791425 58.37675489),Annelinna,08:00:00,14.0,Annelinna,
10,7820017-1,2025-12-11 10:00:00,0,0.12194568,1.2194567918777466,58.37675489,26.77791425,POINT (26.77791425 58.37675489),Annelinna,10:00:00,14.0,Annelinna,
10,7820017-1,2025-12-11 12:00:00,0,0.1222552,1.2225519865751266,58.37675489,26.77791425,POINT (26.77791425 58.37675489),Annelinna,12:00:00,14.0,Annelinna,
9,7820017-1,2025-12-11 14:00:00,0,0.12409028,1.116812489926815,58.37675489,26.77791425,POINT (26.77791425 58.37675489),Annelinna,14:00:00,14.0,Annelinna,
10,7820017-1,2025-12-11 16:00:00,0,0.12409028,1.24090276658535,58.37675489,26.77791425,POINT (26.77791425 58.37675489),Annelinna,16:00:00,14.0,Annelinna,
10,7820017-1,2025-12-11 18:00:00,0,0.121174835,1.2117483466863632,58.37675489,26.77791425,POINT (26.77791425 58.37675489),Annelinna,18:00:00,14.0,Annelinna,
10,7820017-1,2025-12-11 20:00:00,0,0.12111117,1.211111694574356,58.37675489,26.77791425,POINT (26.77791425 58.37675489),Annelinna,20:00:00,14.0,Annelinna,
4,7820018-1,2025-12-11 08:00:00,0,0.11972664,0.4789065718650818,58.36817908,26.68276659,POINT (26.68276659 58.36817908),Veeriku,08:00:00,5.0,Veeriku,
4,7820018-1,2025-12-11 10:00:00,0,0.11942499,0.47769996523857117,58.36817908,26.68276659,POINT (26.68276659 58.36817908),Veeriku,10:00:00,5.0,Veeriku,
4,7820018-1,2025-12-11 12:00:00,0,0.11961252,0.47845008969306946,58.36817908,26.68276659,POINT (26.68276659 58.36817908),Veeriku,12:00:00,5.0,Veeriku,
4,7820018-1,2025-12-11 14:00:00,0,0.1211128,0.48445120453834534,58.36817908,26.68276659,POINT (26.68276659 58.36817908),Veeriku,14:00:00,5.0,Veeriku,
4,7820018-1,2025-12-11 16:00:00,0,0.1211128,0.48445120453834534,58.36817908,26.68276659,POINT (26.68276659 58.36817908),Veeriku,16:00:00,5.0,Veeriku,
4,7820018-1,2025-12-11 18:00:00,0,0.11994463,0.479778528213501,58.36817908,26.68276659,POINT (26.68276659 58.36817908),Veeriku,18:00:00,5.0,Veeriku,
3,7820019-1,2025-12-11 06:00:00,0,0.1200059,0.36001769453287125,58.36818677,26.6832783,POINT (26.6832783 58.36818677),Maarjamõisa,06:00:00,16.0,Maarjamõisa,
4,7820019-1,2025-12-11 08:00:00,0,0.12005851,0.4802340269088745,58.36818677,26.6832783,POINT (26.6832783 58.36818677),Maarjamõisa,08:00:00,16.0,Maarjamõisa,
4,7820019-1,2025-12-11 10:00:00,0,0.119756125,0.4790244996547699,58.36818677,26.6832783,POINT (26.6832783 58.36818677),Maarjamõisa,10:00:00,16.0,Maarjamõisa,
4,7820019-1,2025-12-11 12:00:00,0,0.119796485,0.47918593883514404,58.36818677,26.6832783,POINT (26.6832783 58.36818677),Maarjamõisa,12:00:00,16.0,Maarjamõisa,
4,7820019-1,2025-12-11 14:00:00,0,0.12113183,0.4845273196697235,58.36818677,26.6832783,POINT (26.6832783 58.36818677),Maarjamõisa,14:00:00,16.0,Maarjamõisa,
4,7820019-1,2025-12-11 16:00:00,0,0.12113183,0.4845273196697235,58.36818677,26.6832783,POINT (26.6832783 58.36818677),Maarjamõisa,16:00:00,16.0,Maarjamõisa,
4,7820019-1,2025-12-11 18:00:00,0,0.12007749,0.48030996322631836,58.36818677,26.6832783,POINT (26.6832783 58.36818677),Maarjamõisa,18:00:00,16.0,Maarjamõisa,
4,7820019-1,2025-12-11 20:00:00,0,0.12009464,0.48037856817245483,58.36818677,26.6832783,POINT (26.6832783 58.36818677),Maarjamõisa,20:00:00,16.0,Maarjamõisa,
4,7820019-1,2025-12-11 22:00:00,0,0.12009464,0.48037856817245483,58.36818677,26.6832783,POINT (26.6832783 58.36818677),Maarjamõisa,22:00:00,16.0,Maarjamõisa,
14,7820020-1,2025-12-11 06:00:00,0,0.12145017,1.700302392244339,58.38122787,26.72889607,POINT (26.72889607 58.38122787),Ülejõe,06:00:00,15.0,Ülejõe,
39,7820020-1,2025-12-11 08:00:00,0,0.12261448,4.7819647416472435,58.38122787,26.72889607,POINT (26.72889607 58.38122787),Ülejõe,08:00:00,15.0,Ülejõe,
31,7820020-1,2025-12-11 10:00:00,0,0.12229387,3.7911098822951317,58.38122787,26.72889607,POINT (26.72889607 58.38122787),Ülejõe,10:00:00,15.0,Ülejõe,
29,7820020-1,2025-12-11 12:00:00,0,0.12270518,3.5584501177072525,58.38122787,26.72889607,POINT (26.72889607 58.38122787),Ülejõe,12:00:00,15.0,Ülejõe,
29,7820020-1,2025-12-11 14:00:00,0,0.12543583,3.637639045715332,58.38122787,26.72889607,POINT (26.72889607 58.38122787),Ülejõe,14:00:00,15.0,Ülejõe,
34,7820020-1,2025-12-11 16:00:00,0,0.12533887,4.261521488428116,58.38122787,26.72889607,POINT (26.72889607 58.38122787),Ülejõe,16:00:00,15.0,Ülejõe,
36,7820020-1,2025-12-11 18:00:00,0,0.12239425,4.40619295835495,58.38122787,26.72889607,POINT (26.72889607 58.38122787),Ülejõe,18:00:00,15.0,Ülejõe,
25,7820020-1,2025-12-11 20:00:00,0,0.122330025,3.0582506209611893,58.38122787,26.72889607,POINT (26.72889607 58.38122787),Ülejõe,20:00:00,15.0,Ülejõe,
15,7820020-1,2025-12-11 22:00:00,0,0.12242498,1.8363747373223305,58.38122787,26.72889607,POINT (26.72889607 58.38122787),Ülejõe,22:00:00,15.0,Ülejõe,
5,7820020-1,2025-12-12 00:00:00,0,0.12242498,0.6121249124407768,58.38122787,26.72889607,POINT (26.72889607 58.38122787),Ülejõe,00:00:00,15.0,Ülejõe,
15,7820021-1,2025-12-11 06:00:00,0,0.11990534,1.798580065369606,58.37566974,26.73304577,POINT (26.73304577 58.37566974),Kesklinna,06:00:00,10.0,Kesklinna,
24,7820021-1,2025-12-11 08:00:00,0,0.11990534,2.8777281045913696,58.37566974,26.73304577,POINT (26.73304577 58.37566974),Kesklinna,08:00:00,10.0,Kesklinna,
24,7820021-1,2025-12-11 10:00:00,0,0.11977584,2.8746201395988464,58.37566974,26.73304577,POINT (26.73304577 58.37566974),Kesklinna,10:00:00,10.0,Kesklinna,
24,7820021-1,2025-12-11 12:00:00,0,0.11992394,2.878174602985382,58.37566974,26.73304577,POINT (26.73304577 58.37566974),Kesklinna,12:00:00,10.0,Kesklinna,
24,7820021-1,2025-12-11 14:00:00,0,0.121349744,2.912393867969513,58.37566974,26.73304577,POINT (26.73304577 58.37566974),Kesklinna,14:00:00,10.0,Kesklinna,
24,7820021-1,2025-12-11 16:00:00,0,0.12122207,2.9093297123908997,58.37566974,26.73304577,POINT (26.73304577 58.37566974),Kesklinna,16:00:00,10.0,Kesklinna,
24,7820021-1,2025-12-11 18:00:00,0,0.120692894,2.8966294527053833,58.37566974,26.73304577,POINT (26.73304577 58.37566974),Kesklinna,18:00:00,10.0,Kesklinna,
23,7820021-1,2025-12-11 20:00:00,0,0.12065959,2.7751705646514893,58.37566974,26.73304577,POINT (26.73304577 58.37566974),Kesklinna,20:00:00,10.0,Kesklinna,
19,7820021-1,2025-12-11 22:00:00,0,0.120786764,2.294948510825634,58.37566974,26.73304577,POINT (26.73304577 58.37566974),Kesklinna,22:00:00,10.0,Kesklinna,
1,7820022-1,2025-12-11 04:00:00,0,0.11967521,0.11967521160840988,58.35536632,26.71967153,POINT (26.71967153 58.35536632),Ropka,04:00:00,1.0,Ropka,
2,7820022-1,2025-12-11 06:00:00,0,0.119622745,0.2392454892396927,58.35536632,26.71967153,POINT (26.71967153 58.35536632),Ropka,06:00:00,1.0,Ropka,
5,7820022-1,2025-12-11 08:00:00,0,0.11967521,0.5983760580420494,58.35536632,26.71967153,POINT (26.71967153 58.35536632),Ropka,08:00:00,1.0,Ropka,
7,7820022-1,2025-12-11 10:00:00,0,0.11943663,0.8360564038157463,58.35536632,26.71967153,POINT (26.71967153 58.35536632),Ropka,10:00:00,1.0,Ropka,
6,7820022-1,2025-12-11 12:00:00,0,0.11978548,0.7187128812074661,58.35536632,26.71967153,POINT (26.71967153 58.35536632),Ropka,12:00:00,1.0,Ropka,
5,7820022-1,2025-12-11 14:00:00,0,0.12300823,0.6150411441922188,58.35536632,26.71967153,POINT (26.71967153 58.35536632),Ropka,14:00:00,1.0,Ropka,
6,7820022-1,2025-12-11 16:00:00,0,0.12300823,0.7380493730306625,58.35536632,26.71967153,POINT (26.71967153 58.35536632),Ropka,16:00:00,1.0,Ropka,
7,7820022-1,2025-12-11 18:00:00,0,0.121998005,0.853986032307148,58.35536632,26.71967153,POINT (26.71967153 58.35536632),Ropka,18:00:00,1.0,Ropka,
5,7820022-1,2025-12-11 20:00:00,0,0.12234521,0.6117260456085205,58.35536632,26.71967153,POINT (26.71967153 58.35536632),Ropka,20:00:00,1.0,Ropka,
5,7820022-1,2025-12-11 22:00:00,0,0.12234521,0.6117260456085205,58.35536632,26.71967153,POINT (26.71967153 58.35536632),Ropka,22:00:00,1.0,Ropka,
2,7820022-1,2025-12-12 00:00:00,0,0.12234521,0.2446904182434082,58.35536632,26.71967153,POINT (26.71967153 58.35536632),Ropka,00:00:00,1.0,Ropka,
5,7820023-1,2025-12-11 06:00:00,0,0.119622745,0.5981137230992317,58.35511959,26.71700508,POINT (26.71700508 58.35511959),Ropka,06:00:00,1.0,Ropka,
7,7820023-1,2025-12-11 08:00:00,0,0.11967521,0.8377264812588692,58.35511959,26.71700508,POINT (26.71700508 58.35511959),Ropka,08:00:00,1.0,Ropka,
6,7820023-1,2025-12-11 10:00:00,0,0.11943663,0.7166197746992111,58.35511959,26.71700508,POINT (26.71700508 58.35511959),Ropka,10:00:00,1.0,Ropka,
6,7820023-1,2025-12-11 12:00:00,0,0.11978548,0.7187128812074661,58.35511959,26.71700508,POINT (26.71700508 58.35511959),Ropka,12:00:00,1.0,Ropka,
6,7820023-1,2025-12-11 14:00:00,0,0.12300823,0.7380493730306625,58.35511959,26.71700508,POINT (26.71700508 58.35511959),Ropka,14:00:00,1.0,Ropka,
6,7820023-1,2025-12-11 16:00:00,0,0.12300823,0.7380493730306625,58.35511959,26.71700508,POINT (26.71700508 58.35511959),Ropka,16:00:00,1.0,Ropka,
6,7820023-1,2025-12-11 18:00:00,0,0.121998005,0.7319880276918411,58.35511959,26.71700508,POINT (26.71700508 58.35511959),Ropka,18:00:00,1.0,Ropka,
5,7820023-1,2025-12-11 20:00:00,0,0.12234521,0.6117260456085205,58.35511959,26.71700508,POINT (26.71700508 58.35511959),Ropka,20:00:00,1.0,Ropka,
4,7820023-1,2025-12-11 22:00:00,0,0.12234521,0.4893808364868164,58.35511959,26.71700508,POINT (26.71700508 58.35511959),Ropka,22:00:00,1.0,Ropka,
1,7820024-1,2025-12-11 04:00:00,0,0.11967625,0.11967624723911285,58.38360817,26.69132453,POINT (26.69132453 58.38360817),Tähtvere,04:00:00,4.0,Tähtvere,
5,7820024-1,2025-12-11 06:00:00,0,0.11967416,0.5983708053827286,58.38360817,26.69132453,POINT (26.69132453 58.38360817),Tähtvere,06:00:00,4.0,Tähtvere,
10,7820024-1,2025-12-11 08:00:00,0,0.11967625,1.1967624723911285,58.38360817,26.69132453,POINT (26.69132453 58.38360817),Tähtvere,08:00:00,4.0,Tähtvere,
10,7820024-1,2025-12-11 10:00:00,0,0.11942499,1.194249913096428,58.38360817,26.69132453,POINT (26.69132453 58.38360817),Tähtvere,10:00:00,4.0,Tähtvere,
10,7820024-1,2025-12-11 12:00:00,0,0.11961252,1.1961252242326736,58.38360817,26.69132453,POINT (26.69132453 58.38360817),Tähtvere,12:00:00,4.0,Tähtvere,
10,7820024-1,2025-12-11 14:00:00,0,0.12108507,1.2108507007360458,58.38360817,26.69132453,POINT (26.69132453 58.38360817),Tähtvere,14:00:00,4.0,Tähtvere,
10,7820024-1,2025-12-11 16:00:00,0,0.12108507,1.2108507007360458,58.38360817,26.69132453,POINT (26.69132453 58.38360817),Tähtvere,16:00:00,4.0,Tähtvere,
10,7820024-1,2025-12-11 18:00:00,0,0.11994282,1.199428215622902,58.38360817,26.69132453,POINT (26.69132453 58.38360817),Tähtvere,18:00:00,4.0,Tähtvere,
8,7820024-1,2025-12-11 20:00:00,0,0.12002845,0.9602276086807251,58.38360817,26.69132453,POINT (26.69132453 58.38360817),Tähtvere,20:00:00,4.0,Tähtvere,
7,7820024-1,2025-12-11 22:00:00,0,0.12002845,0.8401991575956345,58.38360817,26.69132453,POINT (26.69132453 58.38360817),Tähtvere,22:00:00,4.0,Tähtvere,
1,7820024-1,2025-12-12 00:00:00,0,0.12002845,0.12002845108509064,58.38360817,26.69132453,POINT (26.69132453 58.38360817),Tähtvere,00:00:00,4.0,Tähtvere,
9,7820025-1,2025-12-11 08:00:00,0,0.11967625,1.0770862251520157,58.38357822,26.69159083,POINT (26.69159083 58.38357822),Tähtvere,08:00:00,4.0,Tähtvere,
10,7820025-1,2025-12-11 10:00:00,0,0.11942499,1.194249913096428,58.38357822,26.69159083,POINT (26.69159083 58.38357822),Tähtvere,10:00:00,4.0,Tähtvere,
10,7820025-1,2025-12-11 12:00:00,0,0.11961252,1.1961252242326736,58.38357822,26.69159083,POINT (26.69159083 58.38357822),Tähtvere,12:00:00,4.0,Tähtvere,
10,7820025-1,2025-12-11 14:00:00,0,0.12108507,1.2108507007360458,58.38357822,26.69159083,POINT (26.69159083 58.38357822),Tähtvere,14:00:00,4.0,Tähtvere,
9,7820025-1,2025-12-11 16:00:00,0,0.12108507,1.0897656306624413,58.38357822,26.69159083,POINT (26.69159083 58.38357822),Tähtvere,16:00:00,4.0,Tähtvere,
10,7820025-1,2025-12-11 18:00:00,0,0.11994282,1.199428215622902,58.38357822,26.69159083,POINT (26.69159083 58.38357822),Tähtvere,18:00:00,4.0,Tähtvere,
10,7820025-1,2025-12-11 20:00:00,0,0.12002845,1.2002845108509064,58.38357822,26.69159083,POINT (26.69159083 58.38357822),Tähtvere,20:00:00,4.0,Tähtvere,
13,7820026-1,2025-12-11 12:00:00,0,0.11938306,1.551979772746563,58.39357647,26.69114258,POINT (26.69114258 58.39357647),Tähtvere,12:00:00,4.0,Tähtvere,
13,7820026-1,2025-12-11 14:00:00,0,0.12148412,1.5792936012148857,58.39357647,26.69114258,POINT (26.69114258 58.39357647),Tähtvere,14:00:00,4.0,Tähtvere,
13,7820026-1,2025-12-11 16:00:00,0,0.12148412,1.5792936012148857,58.39357647,26.69114258,POINT (26.69114258 58.39357647),Tähtvere,16:00:00,4.0,Tähtvere,
15,7820027-1,2025-12-11 06:00:00,0,0.12158343,1.8237514793872833,58.37383298,26.75136132,POINT (26.75136132 58.37383298),Annelinna,06:00:00,14.0,Annelinna,
27,7820027-1,2025-12-11 08:00:00,0,0.12166057,3.2848353311419487,58.37383298,26.75136132,POINT (26.75136132 58.37383298),Annelinna,08:00:00,14.0,Annelinna,
25,7820027-1,2025-12-11 10:00:00,0,0.12214358,3.0535895377397537,58.37383298,26.75136132,POINT (26.75136132 58.37383298),Annelinna,10:00:00,14.0,Annelinna,
24,7820027-1,2025-12-11 12:00:00,0,0.12485216,2.9964517951011658,58.37383298,26.75136132,POINT (26.75136132 58.37383298),Annelinna,12:00:00,14.0,Annelinna,
24,7820027-1,2025-12-11 14:00:00,1,0.13451108,3.2282660007476807,58.37383298,26.75136132,POINT (26.75136132 58.37383298),Annelinna,14:00:00,14.0,Annelinna,
24,7820027-1,2025-12-11 16:00:00,0,0.12641715,3.034011483192444,58.37383298,26.75136132,POINT (26.75136132 58.37383298),Annelinna,16:00:00,14.0,Annelinna,
26,7820027-1,2025-12-11 18:00:00,0,0.12086788,3.142564833164215,58.37383298,26.75136132,POINT (26.75136132 58.37383298),Annelinna,18:00:00,14.0,Annelinna,
22,7820027-1,2025-12-11 20:00:00,0,0.12080434,2.657695472240448,58.37383298,26.75136132,POINT (26.75136132 58.37383298),Annelinna,20:00:00,14.0,Annelinna,
14,7820027-1,2025-12-11 22:00:00,0,0.12085002,1.6919002681970596,58.37383298,26.75136132,POINT (26.75136132 58.37383298),Annelinna,22:00:00,14.0,Annelinna,
3,7820027-1,2025-12-12 00:00:00,0,0.12085002,0.3625500574707985,58.37383298,26.75136132,POINT (26.75136132 58.37383298),Annelinna,00:00:00,14.0,Annelinna,
2,7820028-1,2025-12-11 04:00:00,0,0.12130857,0.2426171451807022,58.3738068,26.75234171,POINT (26.75234171 58.3738068),Annelinna,04:00:00,14.0,Annelinna,
15,7820028-1,2025-12-11 06:00:00,0,0.12130857,1.8196285888552666,58.3738068,26.75234171,POINT (26.75234171 58.3738068),Annelinna,06:00:00,14.0,Annelinna,
27,7820028-1,2025-12-11 08:00:00,0,0.12160365,3.2832986265420914,58.3738068,26.75234171,POINT (26.75234171 58.3738068),Annelinna,08:00:00,14.0,Annelinna,
23,7820028-1,2025-12-11 10:00:00,0,0.12190601,2.8038382828235626,58.3738068,26.75234171,POINT (26.75234171 58.3738068),Annelinna,10:00:00,14.0,Annelinna,
24,7820028-1,2025-12-11 12:00:00,0,0.12240171,2.937640964984894,58.3738068,26.75234171,POINT (26.75234171 58.3738068),Annelinna,12:00:00,14.0,Annelinna,
24,7820028-1,2025-12-11 14:00:00,1,0.1322546,3.1741104125976562,58.3738068,26.75234171,POINT (26.75234171 58.3738068),Annelinna,14:00:00,14.0,Annelinna,
26,7820028-1,2025-12-11 16:00:00,0,0.12578325,3.2703644931316376,58.3738068,26.75234171,POINT (26.75234171 58.3738068),Annelinna,16:00:00,14.0,Annelinna,
26,7820028-1,2025-12-11 18:00:00,0,0.12086788,3.142564833164215,58.3738068,26.75234171,POINT (26.75234171 58.3738068),Annelinna,18:00:00,14.0,Annelinna,
22,7820028-1,2025-12-11 20:00:00,0,0.12080434,2.657695472240448,58.3738068,26.75234171,POINT (26.75234171 58.3738068),Annelinna,20:00:00,14.0,Annelinna,
15,7820028-1,2025-12-11 22:00:00,0,0.12085002,1.8127502873539925,58.3738068,26.75234171,POINT (26.75234171 58.3738068),Annelinna,22:00:00,14.0,Annelinna,
5,7820028-1,2025-12-12 00:00:00,0,0.12085002,0.6042500957846642,58.3738068,26.75234171,POINT (26.75234171 58.3738068),Annelinna,00:00:00,14.0,Annelinna,
9,7820032-1,2025-12-11 06:00:00,0,0.12121728,1.090955525636673,58.35907121,26.73088987,POINT (26.73088987 58.35907121),Karlova,06:00:00,3.0,Karlova,
11,7820032-1,2025-12-11 08:00:00,0,0.12146379,1.336101695895195,58.35907121,26.73088987,POINT (26.73088987 58.35907121),Karlova,08:00:00,3.0,Karlova,
10,7820032-1,2025-12-11 10:00:00,0,0.1214412,1.2144120037555695,58.35907121,26.73088987,POINT (26.73088987 58.35907121),Karlova,10:00:00,3.0,Karlova,
10,7820032-1,2025-12-11 12:00:00,0,0.12161607,1.2161607295274734,58.35907121,26.73088987,POINT (26.73088987 58.35907121),Karlova,12:00:00,3.0,Karlova,
10,7820032-1,2025-12-11 14:00:00,1,0.13308898,1.3308897614479065,58.35907121,26.73088987,POINT (26.73088987 58.35907121),Karlova,14:00:00,3.0,Karlova,
11,7820032-1,2025-12-11 16:00:00,0,0.12679842,1.3947826325893402,58.35907121,26.73088987,POINT (26.73088987 58.35907121),Karlova,16:00:00,3.0,Karlova,
9,7820032-1,2025-12-11 18:00:00,0,0.12120094,1.0908084735274315,58.35907121,26.73088987,POINT (26.73088987 58.35907121),Karlova,18:00:00,3.0,Karlova,
9,7820032-1,2025-12-11 20:00:00,0,0.12113726,1.0902353525161743,58.35907121,26.73088987,POINT (26.73088987 58.35907121),Karlova,20:00:00,3.0,Karlova,
5,7820032-1,2025-12-11 22:00:00,0,0.12113726,0.6056863069534302,58.35907121,26.73088987,POINT (26.73088987 58.35907121),Karlova,22:00:00,3.0,Karlova,
1,7820032-1,2025-12-12 00:00:00,0,0.12113726,0.12113726139068604,58.35907121,26.73088987,POINT (26.73088987 58.35907121),Karlova,00:00:00,3.0,Karlova,
1,7820033-1,2025-12-11 04:00:00,0,0.121349566,0.12134956568479538,58.3584934,26.73078222,POINT (26.73078222 58.3584934),Karlova,04:00:00,3.0,Karlova,
3,7820033-1,2025-12-11 06:00:00,0,0.12121728,0.363651841878891,58.3584934,26.73078222,POINT (26.73078222 58.3584934),Karlova,06:00:00,3.0,Karlova,
10,7820033-1,2025-12-11 08:00:00,0,0.12146379,1.2146379053592682,58.3584934,26.73078222,POINT (26.73078222 58.3584934),Karlova,08:00:00,3.0,Karlova,
11,7820033-1,2025-12-11 10:00:00,0,0.1214412,1.3358532041311264,58.3584934,26.73078222,POINT (26.73078222 58.3584934),Karlova,10:00:00,3.0,Karlova,
10,7820033-1,2025-12-11 12:00:00,0,0.12161607,1.2161607295274734,58.3584934,26.73078222,POINT (26.73078222 58.3584934),Karlova,12:00:00,3.0,Karlova,
9,7820033-1,2025-12-11 14:00:00,0,0.124567285,1.1211055666208267,58.3584934,26.73078222,POINT (26.73078222 58.3584934),Karlova,14:00:00,3.0,Karlova,
10,7820033-1,2025-12-11 16:00:00,0,0.124567285,1.2456728518009186,58.3584934,26.73078222,POINT (26.73078222 58.3584934),Karlova,16:00:00,3.0,Karlova,
11,7820033-1,2025-12-11 18:00:00,0,0.12120094,1.3332103565335274,58.3584934,26.73078222,POINT (26.73078222 58.3584934),Karlova,18:00:00,3.0,Karlova,
9,7820033-1,2025-12-11 20:00:00,0,0.12113726,1.0902353525161743,58.3584934,26.73078222,POINT (26.73078222 58.3584934),Karlova,20:00:00,3.0,Karlova,
7,7820033-1,2025-12-11 22:00:00,0,0.12113726,0.8479608297348022,58.3584934,26.73078222,POINT (26.73078222 58.3584934),Karlova,22:00:00,3.0,Karlova,
12,7820035-1,2025-12-11 06:00:00,0,0.12092401,1.4510881304740906,58.35338124,26.6810383,POINT (26.6810383 58.35338124),Ränilinna,06:00:00,8.0,Ränilinna,
21,7820035-1,2025-12-11 08:00:00,0,0.1254134,2.6336814612150192,58.35338124,26.6810383,POINT (26.6810383 58.35338124),Ränilinna,08:00:00,8.0,Ränilinna,
19,7820035-1,2025-12-11 10:00:00,0,0.121207595,2.302944302558899,58.35338124,26.6810383,POINT (26.6810383 58.35338124),Ränilinna,10:00:00,8.0,Ränilinna,
18,7820035-1,2025-12-11 12:00:00,0,0.12139754,2.1851557195186615,58.35338124,26.6810383,POINT (26.6810383 58.35338124),Ränilinna,12:00:00,8.0,Ränilinna,
